6	18518472	-8.45	-39.90	0.00	0.00
6	18523240	33.62	-19.35	-0.10	0.00
6	18523439	40.01	-22.09	0.00	0.00
6	18523486	-10.52	-12.34	-2.90	-9.10
6	18523493	-3.51	-16.52	0.00	0.00
6	18523505	-6.40	-23.69	0.00	0.00
6	18523567	0.90	-14.75	0.00	-0.10
6	18523606	-2.29	-1.43	-3.10	-7.50
6	18523610	-39.66	21.33	-0.20	0.10
6	18523614	-1.74	13.41	-0.80	-4.90
6	18523627	-1.45	26.68	0.20	-2.60
6	18523643	7.26	4.19	2.20	-5.00
6	18523662	-2.92	45.78	0.10	-0.50
6	18523664	1.55	20.93	-0.50	-3.80
6	18523685	-2.72	-23.77	0.00	0.20
6	18523710	-6.03	-29.37	0.00	0.10
6	18523731	-10.73	-33.14	0.10	0.30
6	18523745	4.52	16.17	0.20	-5.50
7	18450192	-42.86	12.13	0.10	0.00
7	18518472	-8.43	-39.87	0.00	0.10
7	18523240	33.61	-19.35	0.10	-0.10
7	18523439	39.98	-22.09	-0.10	0.00
7	18523486	-10.93	-13.23	-3.70	-9.10
7	18523493	-3.50	-16.50	0.00	0.00
7	18523505	-6.41	-23.71	0.00	0.10
7	18523567	0.89	-14.76	-0.10	-0.10
7	18523606	-2.68	-2.35	-3.50	-8.00
7	18523610	-39.69	21.33	-0.20	0.10
7	18523614	-1.84	12.93	-1.00	-4.90
7	18523627	-1.45	26.36	0.20	-3.00
7	18523643	7.52	3.68	2.50	-4.90
7	18523662	-2.90	45.76	0.10	-0.40
7	18523664	1.51	20.53	-0.60	-4.00
7	18523685	-2.71	-23.71	0.10	0.40
7	18523710	-6.00	-29.35	0.00	0.10
7	18523731	-10.72	-33.12	0.10	0.20
7	18523745	4.54	15.61	0.30	-5.50
8	18450192	-42.79	12.14	0.10	0.00
8	18518472	-8.42	-39.89	0.00	0.10
8	18523240	33.67	-19.38	0.20	-0.10
8	18523439	39.95	-22.09	-0.10	0.10
8	18523486	-11.51	-14.21	-4.00	-9.10
8	18523493	-3.49	-16.48	0.00	0.00
8	18523505	-6.38	-23.70	0.00	0.10
8	18523567	0.86	-14.79	-0.10	-0.10
8	18523606	-3.01	-3.11	-3.60	-8.00
8	18523610	-39.76	21.33	-0.20	0.10
8	18523614	-1.94	12.31	-1.10	-4.90
8	18523627	-1.47	25.76	0.20	-3.10
8	18523643	7.85	3.06	2.70	-4.90
8	18523662	-2.90	45.59	0.10	-0.40
8	18523664	1.53	20.17	-0.60	-3.90
8	18523685	-2.68	-23.66	0.10	0.40
8	18523710	-5.95	-29.36	0.00	0.10
8	18523731	-10.73	-33.14	0.10	0.20
8	18523745	4.60	15.13	0.40	-5.50
9	18450192	-42.78	12.15	0.10	0.00
9	18518472	-8.41	-39.87	0.00	0.10
9	18523240	33.68	-19.38	0.10	-0.10
9	18523439	39.85	-22.05	-0.20	0.10
9	18523486	-11.93	-15.23	-4.20	-9.30
9	18523493	-3.49	-16.49	0.00	0.00
9	18523505	-6.39	-23.69	0.00	0.00
9	18523567	0.86	-14.81	0.00	-0.10
9	18523606	-3.37	-3.96	-3.70	-8.40
9	18523610	-39.75	21.30	-0.10	0.00
9	18523614	-2.05	11.85	-1.10	-4.90
9	18523627	-1.44	25.38	0.20	-3.20
9	18523643	8.12	2.62	2.80	-4.70
9	18523662	-2.88	45.49	0.10	-0.70
9	18523664	1.51	19.79	-0.50	-3.90
9	18523685	-2.66	-23.62	0.10	0.30
9	18523710	-5.96	-29.35	0.10	0.10
9	18523731	-10.74	-33.17	0.00	0.10
9	18523745	4.65	14.63	0.50	-5.40
10	18450192	-42.80	12.16	0.00	0.00
10	18518472	-8.44	-39.90	0.00	0.00
10	18523240	33.64	-19.40	0.10	-0.10
10	18523439	39.85	-22.06	-0.20	0.10
10	18523486	-12.29	-16.27	-4.20	-9.30
10	18523493	-3.49	-16.48	0.00	0.00
10	18523505	-6.42	-23.73	0.00	0.00
10	18523567	0.87	-14.79	0.00	-0.10
10	18523606	-3.81	-5.00	-3.90	-8.50
10	18523610	-39.77	21.32	-0.10	0.00
10	18523614	-2.19	11.18	-1.20	-5.00
10	18523627	-1.44	24.89	0.20	-3.30
10	18523643	8.36	1.99	2.80	-4.70
10	18523662	-2.80	45.21	0.20	-0.80
10	18523664	1.52	19.31	-0.50	-3.90
10	18523685	-2.64	-23.66	0.10	0.30
10	18523710	-5.94	-29.31	0.10	0.10
10	18523731	-10.75	-33.15	0.00	0.10
10	18523745	4.69	14.03	0.60	-5.50
11	18450192	-42.85	12.18	0.00	0.00
11	18518472	-8.44	-39.90	0.00	0.00
11	18523240	33.57	-19.50	0.10	0.00
11	18523439	39.85	-22.07	-0.10	0.10
11	18523486	-12.67	-17.27	-4.30	-9.40
11	18523493	-3.50	-16.49	0.00	0.00
11	18523505	-6.41	-23.72	0.00	0.00
11	18523567	0.88	-14.76	0.00	-0.10
11	18523606	-4.26	-5.94	-4.00	-8.50
11	18523610	-39.73	21.28	-0.10	0.00
11	18523614	-2.16	10.79	-1.10	-4.80
11	18523627	-1.45	24.42	0.10	-3.50
11	18523643	8.52	1.71	2.80	-4.40
11	18523662	-2.79	45.00	0.20	-0.90
11	18523664	1.51	18.83	-0.50	-4.00
11	18523685	-2.65	-23.65	0.00	0.20
11	18523710	-5.92	-29.33	0.10	0.10
11	18523731	-10.76	-33.14	0.00	0.10
11	18523745	4.82	13.43	0.70	-5.50
12	18450192	-42.85	12.17	0.00	0.00
12	18518472	-8.43	-39.87	0.10	0.10
12	18523240	33.60	-19.49	0.10	0.00
12	18523439	39.86	-22.06	-0.10	0.10
12	18523486	-13.05	-18.27	-4.20	-9.50
12	18523493	-3.51	-16.48	0.00	0.00
12	18523505	-6.42	-23.74	0.00	0.00
12	18523567	0.87	-14.77	0.00	-0.10
12	18523606	-4.65	-6.81	-4.10	-8.70
12	18523610	-39.69	21.28	0.10	-0.10
12	18523614	-2.36	10.14	-1.60	-5.80
12	18523627	-1.44	24.06	0.10	-3.50
12	18523643	8.90	1.03	3.60	-5.50
12	18523662	-2.78	44.75	0.30	-1.60
12	18523664	1.45	18.46	-0.70	-4.30
12	18523685	-2.66	-23.66	0.00	-0.10
12	18523710	-5.91	-29.35	0.00	0.00
12	18523731	-10.77	-33.17	0.00	0.00
12	18523745	4.85	12.93	0.80	-5.40
13	18450192	-42.88	12.16	0.00	0.00
13	18518472	-8.44	-39.87	0.00	0.10
13	18523240	33.60	-19.42	0.00	0.00
13	18523439	39.86	-22.05	-0.10	0.07
13	18523486	-13.54	-19.34	-4.40	-9.50
13	18523493	-3.52	-16.50	0.00	0.00
13	18523505	-6.41	-23.72	0.00	0.00
13	18523567	0.88	-14.76	0.00	-0.10
13	18523606	-5.06	-7.85	-4.10	-8.90
13	18523610	-39.63	21.28	0.20	-0.10
13	18523614	-2.40	9.67	-1.50	-5.70
13	18523627	-1.42	23.53	0.20	-3.70
13	18523643	9.27	0.54	3.80	-5.40
13	18523662	-2.85	44.56	0.20	-1.60
13	18523664	1.40	17.96	-0.70	-4.40
13	18523685	-2.71	-23.69	0.00	-0.10
13	18523710	-5.96	-29.35	0.00	0.00
13	18523731	-10.76	-33.19	0.00	0.00
13	18523745	4.86	12.43	0.80	-5.30
14	18450192	-42.88	12.15	0.00	0.00
14	18518472	-8.44	-39.83	0.10	0.10
14	18523240	33.54	-19.41	-0.10	0.00
14	18523439	39.86	-22.04	-0.10	0.03
14	18523486	-13.76	-20.61	-3.80	-10.00
14	18523493	-3.52	-16.46	0.00	0.00
14	18523505	-6.39	-23.67	0.00	0.00
14	18523567	0.88	-14.73	0.00	0.00
14	18523606	-5.63	-8.87	-4.30	-9.00
14	18523610	-39.66	21.27	0.10	0.00
14	18523614	-2.68	8.89	-1.70	-5.80
14	18523627	-1.42	23.15	0.10	-3.80
14	18523643	9.67	-0.14	4.00	-5.50
14	18523662	-2.83	44.39	0.20	-1.70
14	18523664	1.42	17.63	-0.70	-4.30
14	18523685	-2.81	-23.67	0.00	-0.10
14	18523710	-6.00	-29.36	0.00	0.00
14	18523731	-10.75	-33.18	0.00	0.00
14	18523745	4.90	11.89	1.00	-5.30
15	18450192	-42.86	12.14	0.10	0.00
15	18518472	-8.45	-39.87	0.00	0.10
15	18523240	33.55	-19.43	0.00	0.00
15	18523439	39.86	-22.03	-0.10	0.00
15	18523486	-14.24	-21.74	-4.20	-10.90
15	18523493	-3.51	-16.46	0.00	0.10
15	18523505	-6.40	-23.69	-0.10	-0.20
15	18523567	0.87	-14.75	-0.10	-0.10
15	18523606	-6.00	-9.79	-4.10	-9.30
15	18523610	-39.72	21.32	-0.40	0.10
15	18523614	-2.84	8.28	-1.70	-6.20
15	18523627	-1.42	22.69	0.00	-4.10
15	18523643	9.98	-0.67	3.40	-5.10
15	18523662	-2.80	44.17	0.20	-2.10
15	18523664	1.38	17.18	-0.60	-4.30
15	18523685	-2.76	-23.69	0.00	0.10
15	18523710	-5.99	-29.38	-0.10	-0.10
15	18523731	-10.74	-33.14	0.00	0.10
15	18523745	4.99	11.35	1.00	-5.30
16	18450192	-42.85	12.15	0.10	0.00
16	18518472	-8.46	-39.89	0.00	0.10
16	18523240	33.59	-19.43	0.00	0.00
16	18523439	39.86	-22.01	-0.05	0.00
16	18523486	-14.61	-22.99	-4.00	-11.10
16	18523493	-3.44	-16.45	0.00	0.10
16	18523505	-6.40	-23.72	-0.10	-0.20
16	18523567	0.88	-14.75	-0.10	-0.10
16	18523606	-6.42	-10.73	-4.00	-9.40
16	18523610	-39.64	21.30	-0.30	0.10
16	18523614	-2.86	7.82	-1.70	-6.00
16	18523627	-1.44	22.18	0.00	-4.20
16	18523643	10.45	-1.04	3.80	-5.00
16	18523662	-2.74	43.92	0.20	-2.10
16	18523664	1.33	16.67	-0.60	-4.40
16	18523685	-2.69	-23.70	0.00	0.00
16	18523710	-5.99	-29.40	-0.10	-0.10
16	18523731	-10.73	-33.13	0.00	0.10
16	18523745	5.11	10.79	1.10	-5.30
17	18450192	-42.85	12.15	0.10	-0.10
17	18518472	-8.46	-39.95	0.10	0.10
17	18523240	33.62	-19.41	0.10	-0.10
17	18523439	39.86	-21.98	0.00	0.00
17	18523486	-15.04	-23.96	-4.00	-10.60
17	18523493	-3.47	-16.43	0.00	-0.10
17	18523505	-6.41	-23.75	-0.10	-0.20
17	18523567	0.89	-14.75	0.00	-0.10
17	18523606	-6.85	-11.70	-4.10	-9.40
17	18523610	-39.61	21.31	0.00	0.00
17	18523614	-3.00	7.26	-1.70	-5.90
17	18523627	-1.46	21.83	-0.10	-4.30
17	18523643	10.85	-1.57	4.00	-5.00
17	18523662	-2.64	43.57	0.30	-2.90
17	18523664	1.29	16.29	-0.50	-4.30
17	18523685	-2.68	-23.68	0.00	0.20
17	18523710	-6.00	-29.39	0.10	0.10
17	18523731	-10.74	-33.15	0.00	0.00
17	18523745	5.23	10.30	1.20	-5.20
18	18450192	-42.84	12.15	0.10	0.00
18	18518472	-8.40	-39.84	0.10	0.20
18	18523240	33.61	-19.39	0.10	0.00
18	18523439	39.85	-21.99	0.00	0.00
18	18523486	-15.74	-25.16	-4.40	-10.60
18	18523493	-3.51	-16.48	0.00	-0.10
18	18523505	-6.41	-23.72	-0.10	-0.20
18	18523567	0.88	-14.76	0.00	-0.10
18	18523606	-7.38	-12.77	-4.20	-9.60
18	18523610	-39.60	21.31	0.00	0.00
18	18523614	-3.16	6.59	-1.70	-5.90
18	18523627	-1.44	21.37	-0.10	-4.30
18	18523643	11.27	-2.10	4.20	-4.90
18	18523662	-2.73	43.27	0.30	-2.90
18	18523664	1.22	15.79	-0.60	-4.30
18	18523685	-2.70	-23.67	0.00	0.20
18	18523710	-5.94	-29.35	0.10	0.10
18	18523731	-10.75	-33.14	0.00	0.00
18	18523745	5.33	9.81	1.30	-5.10
19	18450192	-42.87	12.13	0.00	0.00
19	18518472	-8.41	-39.79	0.00	0.10
19	18523240	33.63	-19.37	0.10	-0.10
19	18523439	39.88	-22.01	0.00	0.00
19	18523486	-16.12	-26.33	-4.00	-11.30
19	18523493	-3.49	-16.43	0.10	0.10
19	18523505	-6.43	-23.73	-0.10	-0.20
19	18523567	0.86	-14.77	0.00	-0.10
19	18523606	-7.86	-13.77	-4.50	-9.80
19	18523610	-39.62	21.33	-0.10	0.00
19	18523614	-3.32	5.95	-1.70	-6.10
19	18523627	-1.46	20.83	-0.20	-5.10
19	18523643	11.73	-2.60	4.40	-4.80
19	18523662	-2.70	43.00	0.30	-2.90
19	18523664	1.13	15.32	-0.70	-4.70
19	18523685	-2.79	-23.70	-0.10	-0.50
19	18523710	-5.93	-29.34	0.10	0.10
19	18523731	-10.75	-33.15	0.00	-0.10
19	18523745	5.45	9.30	1.30	-5.10
20	18450192	-42.86	12.14	0.00	0.00
20	18518472	-8.42	-39.83	-0.10	-0.20
20	18523240	33.63	-19.38	0.10	0.00
20	18523439	39.90	-22.03	0.00	0.00
20	18523486	-16.61	-27.55	-4.70	-11.70
20	18523493	-3.48	-16.43	0.00	0.10
20	18523505	-6.42	-23.73	0.00	-0.10
20	18523567	0.86	-14.76	0.00	-0.10
20	18523606	-8.37	-14.84	-4.80	-10.20
20	18523610	-39.69	21.34	-0.20	0.10
20	18523614	-3.56	5.17	-2.10	-6.70
20	18523627	-1.48	20.33	-0.20	-5.00
20	18523643	12.17	-3.06	4.60	-4.60
20	18523662	-2.63	42.64	0.40	-3.30
20	18523664	1.05	14.83	-0.70	-4.70
20	18523685	-2.82	-23.81	-0.20	-0.70
20	18523710	-5.94	-29.34	0.10	0.10
20	18523731	-10.74	-33.15	0.00	-0.10
20	18523745	5.57	8.83	1.30	-4.90
21	18523486	-17.00	-28.61	-4.70	-11.60
21	18523493	-3.48	-16.48	0.00	0.00
21	18523505	-6.39	-23.72	0.00	-0.10
21	18523567	0.88	-14.78	0.00	-0.10
21	18523606	-8.98	-15.81	-4.90	-10.10
21	18523614	-3.69	4.63	-2.10	-6.60
21	18523627	-1.49	19.87	-0.30	-5.00
21	18523643	12.63	-3.56	4.70	-4.50
21	18523662	-2.53	42.32	0.40	-3.30
21	18523664	0.94	14.41	-0.70	-4.70
21	18523685	-2.86	-23.80	-0.20	-0.70
21	18523710	-5.98	-29.32	0.10	0.10
21	18523731	-10.74	-33.18	0.00	-0.10
21	18523745	5.73	8.31	1.40	-5.00
22	18523486	-17.62	-29.83	-5.50	-11.70
22	18523493	-3.49	-16.49	0.00	0.10
22	18523505	-6.39	-23.69	0.00	0.00
22	18523567	0.88	-14.77	0.00	0.00
22	18523606	-9.48	-16.85	-5.10	-10.40
22	18523614	-3.90	3.95	-2.10	-6.70
22	18523627	-1.50	19.38	-0.30	-5.10
22	18523643	13.12	-4.02	4.90	-4.50
22	18523662	-2.47	41.92	0.50	-3.50
22	18523664	0.87	13.93	-0.70	-4.70
22	18523685	-2.86	-23.84	-0.20	-0.50
22	18523710	-5.99	-29.35	0.00	-0.10
22	18523731	-10.74	-33.17	0.00	0.00
22	18523745	5.90	7.75	1.60	-5.10
23	18523486	-18.15	-31.06	-5.40	-12.00
23	18523493	-3.50	-16.50	0.10	0.10
23	18523505	-6.40	-23.67	0.00	0.10
23	18523567	0.88	-14.77	0.00	-0.10
23	18523606	-10.09	-17.99	-5.80	-10.90
23	18523614	-4.10	3.30	-2.10	-6.60
23	18523627	-1.54	18.88	-0.30	-5.10
23	18523643	13.64	-4.48	5.20	-4.40
23	18523662	-2.40	41.41	0.50	-4.10
23	18523664	0.81	13.50	-0.70	-4.50
23	18523685	-2.84	-23.81	-0.10	-0.20
23	18523710	-6.00	-29.38	-0.10	-0.10
23	18523731	-10.74	-33.16	0.00	0.00
23	18523745	6.07	7.26	1.80	-5.00
24	18523486	-18.38	-32.34	-4.70	-12.20
24	18523493	-3.50	-16.46	0.10	0.10
24	18523505	-6.40	-23.65	0.00	0.10
24	18523567	0.88	-14.75	0.00	-0.10
24	18523606	-10.65	-19.02	-5.90	-10.80
24	18523614	-4.24	2.64	-2.10	-6.60
24	18523627	-1.54	18.45	-0.30	-5.00
24	18523643	14.22	-5.02	5.30	-4.40
24	18523662	-2.44	40.94	0.40	-4.20
24	18523664	0.74	12.92	-0.70	-4.50
24	18523685	-2.81	-23.80	-0.10	-0.20
24	18523710	-6.04	-29.41	-0.10	-0.10
24	18523731	-10.75	-33.14	0.00	0.00
24	18523745	6.29	6.69	1.90	-5.00
25	18523486	-18.83	-33.61	-4.60	-12.40
25	18523493	-3.50	-16.46	0.00	0.10
25	18523505	-6.42	-23.72	-0.10	-0.20
25	18523567	0.87	-14.74	0.00	0.00
25	18523606	-11.19	-20.23	-5.80	-11.10
25	18523614	-4.48	1.87	-2.20	-7.00
25	18523627	-1.58	17.90	-0.40	-5.10
25	18523643	14.93	-5.58	5.80	-4.40
25	18523662	-2.41	40.72	0.30	-3.70
25	18523664	0.69	12.46	-0.70	-4.60
25	18523685	-2.77	-23.75	0.00	0.00
25	18523710	-6.00	-29.35	0.00	0.10
25	18523731	-10.76	-33.16	0.00	0.00
25	18523745	6.46	6.21	1.90	-4.90
26	18523486	-19.28	-34.88	-4.50	-12.60
26	18523493	-3.50	-16.45	0.00	0.10
26	18523505	-6.38	-23.67	0.00	-0.10
26	18523567	0.86	-14.75	0.00	0.00
26	18523606	-11.75	-21.44	-5.80	-11.10
26	18523614	-4.68	1.18	-2.10	-7.00
26	18523627	-1.63	17.54	-0.40	-5.00
26	18523643	15.45	-6.02	5.90	-4.30
26	18523662	-2.30	40.31	0.30	-3.70
26	18523664	0.59	12.01	-0.70	-4.60
26	18523685	-2.68	-23.78	0.00	0.00
26	18523710	-6.04	-29.41	0.00	0.00
26	18523731	-10.78	-33.23	0.00	-0.10
26	18523745	6.63	5.67	2.00	-4.90
27	18523486	-19.91	-36.15	-4.60	-12.60
27	18523493	-3.50	-16.47	0.00	0.10
27	18523505	-6.39	-23.72	0.00	-0.10
27	18523567	0.87	-14.79	0.00	0.00
27	18523606	-12.28	-22.40	-5.90	-10.90
27	18523614	-4.95	0.52	-2.20	-7.00
27	18523627	-1.66	17.13	-0.40	-5.00
27	18523643	16.10	-6.42	6.10	-4.00
27	18523662	-2.24	39.90	0.30	-3.80
27	18523664	0.52	11.48	-0.80	-4.60
27	18523685	-2.77	-23.84	0.00	0.00
27	18523710	-6.03	-29.43	0.00	0.00
27	18523731	-10.76	-33.21	0.00	0.00
27	18523745	6.92	5.16	2.20	-4.90
28	18523486	-20.39	-37.41	-4.70	-12.60
28	18523493	-3.51	-16.49	0.00	0.00
28	18523505	-6.39	-23.70	0.00	0.00
28	18523567	0.87	-14.78	0.00	0.10
28	18523606	-12.81	-23.53	-5.60	-11.30
28	18523614	-5.14	-0.23	-2.20	-7.40
28	18523627	-1.71	16.65	-0.50	-4.80
28	18523643	16.71	-6.84	6.40	-4.10
28	18523662	-2.16	39.42	0.50	-4.10
28	18523664	0.41	10.94	-0.90	-4.90
28	18523685	-2.74	-23.78	0.10	0.50
28	18523710	-5.98	-29.38	0.20	0.30
28	18523731	-10.74	-33.16	0.10	0.30
28	18523745	7.14	4.60	2.40	-5.20
29	18523486	-20.88	-38.68	-4.80	-12.60
29	18523493	-3.52	-16.53	0.00	0.00
29	18523505	-6.40	-23.67	0.00	0.10
29	18523567	0.86	-14.78	0.00	0.10
29	18523606	-13.38	-24.59	-5.60	-11.20
29	18523614	-5.35	-0.90	-2.30	-7.30
29	18523627	-1.74	16.14	-0.60	-4.80
29	18523643	17.36	-7.39	6.50	-4.00
29	18523662	-2.16	38.90	0.50	-4.20
29	18523664	0.30	10.43	-0.90	-4.90
29	18523685	-2.66	-23.63	0.20	0.60
29	18523710	-5.96	-29.35	0.20	0.30
29	18523731	-10.74	-33.24	0.10	0.20
29	18523745	7.41	4.15	2.60	-5.20
30	18523493	-3.51	-16.48	0.00	0.00
30	18523505	-6.41	-23.69	0.00	0.00
30	18523567	0.86	-14.75	0.00	0.10
30	18523606	-13.96	-25.81	-5.50	-11.30
30	18523614	-5.66	-1.68	-2.30	-7.40
30	18523627	-1.69	15.78	-0.60	-4.70
30	18523643	18.12	-7.83	6.80	-3.80
30	18523662	-2.09	38.40	0.50	-4.30
30	18523664	0.14	9.95	-1.00	-4.90
30	18523685	-2.82	-23.71	0.10	0.40
30	18523710	-5.98	-29.35	0.10	0.20
30	18523731	-10.74	-33.17	0.10	0.20
30	18523745	7.76	3.48	2.80	-5.20
31	18523493	-3.50	-16.47	0.00	0.00
31	18523505	-6.44	-23.70	0.00	0.00
31	18523567	0.86	-14.78	0.00	0.10
31	18523606	-14.39	-26.97	-5.20	-11.50
31	18523614	-5.91	-2.37	-2.40	-7.30
31	18523627	-1.81	15.39	-0.60	-4.60
31	18523643	18.68	-8.23	6.70	-3.70
31	18523662	-2.02	37.91	0.60	-4.30
31	18523664	0.06	9.39	-1.00	-5.00
31	18523685	-2.85	-23.81	0.10	0.30
31	18523710	-5.92	-29.32	0.20	0.30
31	18523731	-10.77	-33.21	0.10	0.20
31	18523745	8.05	2.87	3.00	-5.20
32	18523493	-3.51	-16.46	0.00	0.00
32	18523505	-6.44	-23.72	0.00	0.00
32	18523567	0.87	-14.78	0.00	0.10
32	18523606	-14.94	-28.17	-5.10	-11.60
32	18523614	-6.08	-3.19	-2.30	-7.40
32	18523627	-1.84	14.83	-0.70	-4.70
32	18523643	19.45	-8.67	6.90	-3.60
32	18523662	-2.00	37.39	0.60	-4.40
32	18523664	-0.07	8.81	-1.20	-5.10
32	18523685	-2.69	-23.71	0.10	0.40
32	18523710	-5.88	-29.32	0.20	0.30
32	18523731	-10.78	-33.19	0.10	0.20
32	18523745	8.36	2.37	3.10	-5.00
33	18523493	-3.51	-16.48	0.00	-0.10
33	18523505	-6.45	-23.76	0.00	-0.10
33	18523567	0.86	-14.81	-0.10	-0.20
33	18523606	-15.45	-29.34	-5.20	-11.90
33	18523614	-6.30	-3.96	-2.30	-7.90
33	18523627	-1.87	14.49	-0.60	-4.00
33	18523643	20.09	-8.99	6.80	-3.30
33	18523662	-1.96	36.94	0.60	-4.50
33	18523664	-0.16	8.28	-1.20	-5.20
33	18523685	-2.77	-23.77	-0.20	-0.70
33	18523710	-5.93	-29.35	-0.10	-0.10
33	18523731	-10.75	-33.17	0.10	0.20
33	18523745	8.65	1.83	3.10	-4.90
34	18523493	-3.51	-16.47	0.00	0.00
34	18523505	-6.42	-23.72	0.10	0.20
34	18523567	0.87	-14.78	0.00	0.00
34	18523606	-15.88	-30.68	-4.60	-12.30
34	18523614	-6.55	-4.73	-2.50	-7.80
34	18523627	-1.93	14.04	-0.70	-4.20
34	18523643	20.71	-9.29	6.90	-3.20
34	18523662	-1.91	36.43	0.60	-4.80
34	18523664	-0.29	7.72	-1.30	-5.30
34	18523685	-2.81	-23.80	-0.10	-0.50
34	18523710	-5.94	-29.34	0.00	-0.10
34	18523731	-10.76	-33.19	0.00	0.00
34	18523745	8.97	1.28	3.30	-5.30
35	18523493	-3.50	-16.47	0.00	0.00
35	18523505	-6.41	-23.70	0.10	0.20
35	18523567	0.88	-14.77	0.00	0.00
35	18523606	-16.71	-31.75	-5.30	-11.90
35	18523614	-6.83	-5.51	-2.50	-7.70
